CallerId,ReceiverId,Type,ReceiverLAC,ReceiverCell,Duration,Date,Day,IsWeekend,Direction,GeoDistance,alter,CallerCell,CallerLAC
18516780653024122,19310175329392122,CALL,384,31793,1.0000,20170227T210525,2017-2-27,0,In,0,mm,38102,384
13268636403584122,19122084182784122,CALL,198,53301,1.0000,20170227T082159,2017-2-27,0,In,0,mm,4723,347
19522789698864122,18567735629504122,CALL,227,38452,14.0000,20170227T114304,2017-2-27,0,In,0,mm,38452,227
19422596081856122,19258783988016122,CALL,145,50701,1.0000,20170227T125649,2017-2-27,0,In,0,mm,0,0
19422596081856122,19258783988016122,CALL,145,50701,1.0000,20170227T125649,2017-2-27,0,In,0,mm,57813,108
18808898674112122,19406035003280122,CALL,262,11103,6.0000,20170227T111340,2017-2-27,0,In,0,mm,59213,240
19038130437552122,19219923972544122,CALL,418,31241,2.0000,20170227T112411,2017-2-27,0,In,0,mm,14922,455
18556992489312122,19717985701712122,CALL,113,48823,15.0000,20170227T180500,2017-2-27,0,In,0,mm,48823,113
18970677949024122,18782914135632122,CALL,1702,45352,2.0000,20170227T123557,2017-2-27,0,In,0,mm,36121,235
19196964150176122,19447925927440122,CALL,302,32903,2.5000,20170227T160911,2017-2-27,0,In,0,mm,32902,302
19305199290240122,18769048891808122,CALL,449,30552,.5000,20170227T125736,2017-2-27,0,In,0,mm,24127,0.008
19197583143136122,18773210263184122,CALL,177,44494,1.0000,20170227T184451,2017-2-27,0,In,0,mm,44494,177
18927375435104122,19198954798720122,CALL,1430,20313,1.0000,20170227T230503,2017-2-27,0,In,0,mm,25872,651
19181391105040122,13335643529456122,CALL,385,17123,1.5000,20170227T180240,2017-2-27,0,In,0,mm,17992,385
19181391105040122,13335643529456122,CALL,385,17123,1.5000,20170227T180240,2017-2-27,0,In,0,mm,17992,385
19332659355504122,18691202270320122,CALL,2261,62212,.5000,20170227T012032,2017-2-27,0,In,708.071887994,mm,56072,205
18778119930624122,19570967371168122,CALL,377,33563,1.0000,20170227T151102,2017-2-27,0,In,0,mm,29922,377
19339706136496122,19016545605232122,CALL,202,53351,1.0000,20170227T104658,2017-2-27,0,In,0,mm,53351,202
19185241736128122,18820919191888122,CALL,337,29481,1.0000,20170227T103305,2017-2-27,0,In,0,mm,21493,334
19303470569136122,17595812295056122,CALL,1131,64423,1.0000,20170227T102441,2017-2-27,0,In,894.520605309,mm,64423,1131
18955184851632122,18683660691920122,CALL,483,31543,1.0000,20170227T104715,2017-2-27,0,In,0,mm,31543,483
19143410011936122,18851359818080122,CALL,165,44843,3.0000,20170227T102234,2017-2-27,0,In,0,mm,44843,165
18982041061344122,18532145148608122,CALL,753,47531,3.0000,20170227T131846,2017-2-27,0,In,0,mm,47571,753
19384221932192122,18872158841616122,CALL,1224,20123,1.0000,20170227T124954,2017-2-27,0,In,0,mm,0,0
19384221932192122,18872158841616122,CALL,1224,20123,1.0000,20170227T124954,2017-2-27,0,In,0,mm,13442,483
19145650679120122,19012191403920122,CALL,427,63413,1.5000,20170227T122125,2017-2-27,0,In,0,mm,0.0062,427
18550429867200122,19303246736624122,CALL,341,31422,1.0000,20170227T163446,2017-2-27,0,In,0,mm,21522,341
19318007389888122,19708174544208122,CALL,163,44962,4.0000,20170227T193650,2017-2-27,0,In,0,mm,44962,163
19057041214992122,19188175852736122,CALL,152,11481,1.0000,20170227T125438,2017-2-27,0,In,0,mm,11481,152
19603740282912122,18643387392992122,CALL,345,28772,1.0000,20170227T184821,2017-2-27,0,In,0,mm,2371,332
18912606353056122,18623872455664122,CALL,391,18213,1.0000,20170227T195508,2017-2-27,0,In,0,mm,29342,1621
19277723227488122,19273259690160122,CALL,277,52193,1.0000,20170227T095447,2017-2-27,0,In,0,mm,52193,277
19273303713024122,19124235878000122,CALL,2057,34676,2.0000,20170227T120533,2017-2-27,0,In,1129.60015275,mm,0,0
19355399778080122,19209265093728122,CALL,473,64283,.5000,20170227T150017,2017-2-27,0,In,0,mm,26511,473
19031289202448122,18623230386096122,CALL,337,62041,8.0000,20170227T114845,2017-2-27,0,In,0,mm,64942,361
18931837239040122,19499199384928122,CALL,286,22242,29.0000,20170227T125532,2017-2-27,0,In,0,mm,22242,286
18931837239040122,19499199384928122,CALL,286,22242,29.0000,20170227T125532,2017-2-27,0,In,0,mm,22242,286
19123031752768122,18757736338960122,CALL,434,26332,17.0000,20170227T082907,2017-2-27,0,In,0,mm,0,0
19187983075728122,18657791682032122,CALL,150,58112,1.0000,20170227T092749,2017-2-27,0,In,0,mm,49761,150
19187983075728122,18657791682032122,CALL,150,58112,1.0000,20170227T092749,2017-2-27,0,In,0,mm,49761,150
14982645706864122,19109176287392122,CALL,490,11601,1.0000,20170227T172026,2017-2-27,0,In,0,mm,11601,490
18904274758096122,19059662341872122,CALL,149,58591,1.0000,20170227T145408,2017-2-27,0,In,0,mm,12901,152
19589480606400122,19588042870208122,CALL,201,50192,16.0000,20170227T192131,2017-2-27,0,In,0,mm,19613,201
19434628257024122,19110704331984122,CALL,352,14953,10.0000,20170227T204537,2017-2-27,0,In,0,mm,14951,352
19576137100336122,19572734690016122,CALL,242,58603,1.0000,20170227T120104,2017-2-27,0,In,0,mm,58603,242
19508222987024122,14761238501376122,CALL,0.008,11353,1.0000,20170227T151809,2017-2-27,0,In,0,mm,11353,0.008
19314623517600122,18910004862464122,CALL,391,18122,1.5000,20170227T141533,2017-2-27,0,In,0,mm,15403,391
19576185251584122,19144410324672122,CALL,268,60861,12.0000,20170227T195256,2017-2-27,0,In,0,mm,18101,230
17456824531472122,18628084677616122,CALL,1702,45111,.5000,20170227T124939,2017-2-27,0,In,0,mm,0,0
19383292450352122,19337917355344122,CALL,464,64192,1.0000,20170227T153414,2017-2-27,0,In,0,mm,64192,464
18533739564912122,18861154025392122,CALL,150,41472,9.0000,20170227T150121,2017-2-27,0,In,0,mm,41472,150
18884778517584122,14521116576992122,CALL,0.00,22273,1.0000,20170227T205049,2017-2-27,0,In,0,mm,37182,0.00
19483324861904122,19503490165264122,CALL,471,26191,2.0000,20170227T120523,2017-2-27,0,In,0,mm,5042,471
18762487526736122,19106316455232122,CALL,285,19302,1.0000,20170227T165854,2017-2-27,0,In,0,mm,0,0
18962460585920122,19524289440208122,CALL,267,62753,2.0000,20170227T175657,2017-2-27,0,In,0,mm,63262,267
18962460585920122,19524289440208122,CALL,267,62753,2.0000,20170227T175657,2017-2-27,0,In,0,mm,62753,267
18962460585920122,19524289440208122,CALL,267,62753,2.0000,20170227T175657,2017-2-27,0,In,0,mm,0,0
18962460585920122,19524289440208122,CALL,267,62753,2.0000,20170227T175657,2017-2-27,0,In,0,mm,0,0
19092112432512122,19238937880192122,CALL,456,11711,7.0000,20170227T202017,2017-2-27,0,In,0,mm,11712,456
15123440048640122,19751339868752122,CALL,473,28933,1.0000,20170227T200144,2017-2-27,0,In,0,mm,0,0
15952040154704122,19271937469328122,CALL,497,11631,8.0000,20170227T172549,2017-2-27,0,In,0,mm,11631,497
15952040154704122,19271937469328122,CALL,497,11631,8.0000,20170227T172549,2017-2-27,0,In,0,mm,1511,450
15952040154704122,19271937469328122,CALL,497,11631,8.0000,20170227T172549,2017-2-27,0,In,0,mm,30413,449
19230899307872122,19140488267248122,CALL,242,58833,2.0000,20170227T130830,2017-2-27,0,In,0,mm,58831,242
19502573703712122,19356382240848122,CALL,445,4222,1.0000,20170227T082510,2017-2-27,0,In,0,mm,4222,445
19502573703712122,19356382240848122,CALL,445,4222,1.0000,20170227T082510,2017-2-27,0,In,0,mm,0,0
19502573703712122,19356382240848122,CALL,445,4222,1.0000,20170227T082510,2017-2-27,0,In,0,mm,32512,445
19502573703712122,19356382240848122,CALL,445,4222,1.0000,20170227T082510,2017-2-27,0,In,0,mm,4223,445
19502573703712122,19356382240848122,CALL,445,4222,1.0000,20170227T082510,2017-2-27,0,In,0,mm,32511,445
19502573703712122,19356382240848122,CALL,445,4222,1.0000,20170227T082510,2017-2-27,0,In,0,mm,4222,445
18610195185632122,17336796675744122,CALL,345,59312,6.0000,20170227T175839,2017-2-27,0,In,0,mm,44352,199
19577710729168122,19191801010544122,CALL,302,28962,3.0000,20170227T212508,2017-2-27,0,In,0,mm,28962,302
13220315084688122,19195083194912122,CALL,1702,55561,2.0000,20170227T133812,2017-2-27,0,In,0,mm,55561,1702
19295225445296122,19309080050592122,CALL,326,10241,1.0000,20170227T074931,2017-2-27,0,In,0,mm,22201,326
18994436891568122,18957726004304122,CALL,494,25122,6.0000,20170227T195112,2017-2-27,0,In,0,mm,24873,457
19689140074032122,19088085643808122,CALL,213,25991,1.0000,20170227T153826,2017-2-27,0,In,0,mm,25991,213
18464848519808122,18726268936032122,CALL,240,49672,1.0000,20170227T195641,2017-2-27,0,In,0,mm,59222,240
19165906820160122,18945472695952122,CALL,321,2651,3.0000,20170227T165634,2017-2-27,0,In,0,mm,9353,321
19096508698352122,18579444321968122,CALL,1105,14173,2.0000,20170227T123944,2017-2-27,0,In,191.139223988,mm,7861,345
19654505816848122,19503237156192122,CALL,474,31042,1.0000,20170227T190730,2017-2-27,0,In,0,mm,26383,1202
18510869865696122,19706930670048122,CALL,319,59073,1.0000,20170227T133724,2017-2-27,0,In,0,mm,36013,1275
18477638875344122,19627446760576122,CALL,279,61312,1.0000,20170227T201225,2017-2-27,0,In,0,mm,61312,279
18477638875344122,19627446760576122,CALL,279,61312,1.0000,20170227T201225,2017-2-27,0,In,0,mm,61312,279
18617184367728122,19413509535136122,CALL,305,27633,.5000,20170227T100425,2017-2-27,0,In,0,mm,20861,287
18787732356720122,13375665923200122,CALL,201,54473,1.0000,20170227T145436,2017-2-27,0,In,0,mm,45383,751
19182622699904122,18912570666352122,CALL,249,60712,3.0000,20170227T215753,2017-2-27,0,In,0,mm,52111,277
19547553823520122,19547030061264122,CALL,377,17082,2.0000,20170227T161117,2017-2-27,0,In,0,mm,30952,377
19547553823520122,19547030061264122,CALL,377,17082,2.0000,20170227T161117,2017-2-27,0,In,0,mm,33632,377
19547553823520122,19547030061264122,CALL,377,17082,2.0000,20170227T161117,2017-2-27,0,In,0,mm,30953,377
19547553823520122,19547030061264122,CALL,377,17082,2.0000,20170227T161117,2017-2-27,0,In,0,mm,35323,377
19547553823520122,19547030061264122,CALL,377,17082,2.0000,20170227T161117,2017-2-27,0,In,0,mm,30952,377
19547553823520122,19547030061264122,CALL,377,17082,2.0000,20170227T161117,2017-2-27,0,In,0,mm,35323,377
19547553823520122,19547030061264122,CALL,377,17082,2.0000,20170227T161117,2017-2-27,0,In,0,mm,35323,377
19547553823520122,19547030061264122,CALL,377,17082,2.0000,20170227T161117,2017-2-27,0,In,0,mm,48011,162
19547553823520122,19547030061264122,CALL,377,17082,2.0000,20170227T161117,2017-2-27,0,In,0,mm,17082,377
19547553823520122,19547030061264122,CALL,377,17082,2.0000,20170227T161117,2017-2-27,0,In,0,mm,33641,377
19490557062912122,18905325908176122,CALL,1103,27162,4.0000,20170227T131614,2017-2-27,0,In,291.28655718,mm,12182,318
19746335301408122,19633834971696122,CALL,1176,23921,1.0000,20170227T200446,2017-2-27,0,In,0,mm,0,0
19687518730608122,19633552852224122,CALL,145,0.0063,1.0000,20170227T153018,2017-2-27,0,In,0,mm,0.0063,145
19510479585536122,18887435622272122,CALL,347,15873,1.0000,20170227T214743,2017-2-27,0,In,0,mm,15873,347
18933814152768122,18644761840528122,CALL,181,29131,9.5000,20170227T161452,2017-2-27,0,In,0,mm,29131,181
18933814152768122,18644761840528122,CALL,181,29131,9.5000,20170227T161452,2017-2-27,0,In,0,mm,29131,181
19215463915232122,19086043694800122,CALL,352,17471,3.0000,20170227T073756,2017-2-27,0,In,0,mm,32292,478
19548584636016122,18886779725264122,CALL,381,34831,2.0000,20170227T065104,2017-2-27,0,In,0,mm,34831,381
19154421272144122,18946577065136122,CALL,149,12942,22.0000,20170227T132125,2017-2-27,0,In,0,mm,54441,149
18724826370160122,19281833470416122,CALL,445,18003,1.0000,20170227T171313,2017-2-27,0,In,0,mm,5942,445
19021883274944122,19683475825328122,CALL,296,27561,1.0000,20170227T163012,2017-2-27,0,In,0,mm,0,0
19346985297872122,19218619032704122,CALL,448,63403,1.0000,20170227T161755,2017-2-27,0,In,0,mm,63403,448
19311627078272122,19311544920784122,CALL,397,23571,2.0000,20170227T083541,2017-2-27,0,In,0,mm,23571,397
18515642052656122,19057613895952122,CALL,150,41473,1.0000,20170227T165248,2017-2-27,0,In,0,mm,41472,150
19162744200144122,18620709901808122,CALL,343,10552,1.0000,20170227T105807,2017-2-27,0,In,0,mm,10552,343
19340723372960122,19003884407248122,CALL,196,43681,1.0000,20170227T074753,2017-2-27,0,In,0,mm,24812,196
18542272061328122,18446969878064122,CALL,262,24222,9.0000,20170227T105705,2017-2-27,0,In,0,mm,,
13297930622528122,19562593433808122,CALL,473,5451,3.0000,20170227T073910,2017-2-27,0,In,0,mm,5431,473
19604536915472122,18934965945440122,CALL,715,16071,3.5000,20170227T153000,2017-2-27,0,In,0,mm,55392,105
19618749247888122,18521496220256122,CALL,112,54092,.5000,20170227T104956,2017-2-27,0,In,0,mm,0,0
19618749247888122,18521496220256122,CALL,112,54092,.5000,20170227T104956,2017-2-27,0,In,0,mm,43403,198
18913249348864122,18796042462912122,CALL,167,42462,1.0000,20170227T114206,2017-2-27,0,In,0,mm,54943,167
18978729237296122,19255011624208122,CALL,140,49883,1.0000,20170227T123827,2017-2-27,0,In,0,mm,49883,140
19150165397824122,19138222366640122,CALL,1224,32913,2.5000,20170227T175835,2017-2-27,0,In,0,mm,4332,416
19030577307616122,18905579578848122,CALL,332,9132,2.0000,20170227T100631,2017-2-27,0,In,0,mm,9172,332
19511637623712122,19679732691008122,CALL,385,57113,7.0000,20170227T202203,2017-2-27,0,In,0,mm,57113,385
19097757865312122,18878598392896122,CALL,270,58482,1.0000,20170227T084447,2017-2-27,0,In,0,mm,0,0
19097757865312122,18878598392896122,CALL,270,58482,1.0000,20170227T084447,2017-2-27,0,In,0,mm,58483,270
19097757865312122,18878598392896122,CALL,270,58482,1.0000,20170227T084447,2017-2-27,0,In,0,mm,58483,270
19097757865312122,18878598392896122,CALL,270,58482,1.0000,20170227T084447,2017-2-27,0,In,0,mm,58483,270
19097757865312122,18878598392896122,CALL,270,58482,1.0000,20170227T084447,2017-2-27,0,In,0,mm,0,0
19097757865312122,18878598392896122,CALL,270,58482,1.0000,20170227T084447,2017-2-27,0,In,0,mm,59011,270
19278574614064122,19271857071696122,CALL,242,56423,.5000,20170227T142053,2017-2-27,0,In,0,mm,40983,242
19086725804400122,18949678897344122,CALL,495,63941,2.0000,20170227T080949,2017-2-27,0,In,0,mm,1253,478
19108590771392122,19605914141728122,CALL,319,20133,1.0000,20170227T112541,2017-2-27,0,In,0,mm,33633,377
19108590771392122,19605914141728122,CALL,319,20133,1.0000,20170227T112541,2017-2-27,0,In,0,mm,47041,1740
19108590771392122,19605914141728122,CALL,319,20133,1.0000,20170227T112541,2017-2-27,0,In,0,mm,11102,109
19214889103920122,19081860887584122,CALL,1255,3393,1.0000,20170227T155033,2017-2-27,0,In,0,mm,0,0
18623020711824122,19182448831424122,CALL,1625,18791,1.0000,20170227T170009,2017-2-27,0,In,0,mm,18791,1625
19500077473680122,19248208603120122,CALL,294,25043,44.0000,20170227T182157,2017-2-27,0,In,0,mm,25043,294
19541604332592122,18744216662048122,CALL,257,57083,2.0000,20170227T124728,2017-2-27,0,In,0,mm,57083,257
18913015288016122,19190275731440122,CALL,148,58661,7.0000,20170227T084447,2017-2-27,0,In,0,mm,58661,148
19389403411376122,19593427884016122,CALL,380,32633,2.0000,20170227T105209,2017-2-27,0,In,0,mm,55541,187
19389403411376122,19593427884016122,CALL,380,32633,2.0000,20170227T105209,2017-2-27,0,In,0,mm,0,0
19545156224816122,19047215396432122,CALL,301,28331,1.0000,20170227T091513,2017-2-27,0,In,0,mm,21531,286
19168177987104122,19039888639552122,CALL,328,14241,1.0000,20170227T120719,2017-2-27,0,In,0,mm,63772,352
19143986516944122,18596986156384122,CALL,2270,56643,1.0000,20170227T131931,2017-2-27,0,In,0,mm,59321,432
18964452531200122,19388918008688122,CALL,257,57292,1.0000,20170227T212251,2017-2-27,0,In,0,mm,0,0
18964452531200122,19388918008688122,CALL,257,57292,1.0000,20170227T212251,2017-2-27,0,In,0,mm,0,0
18964452531200122,19388918008688122,CALL,257,57292,1.0000,20170227T212251,2017-2-27,0,In,0,mm,53073,2267
18964452531200122,19388918008688122,CALL,257,57292,1.0000,20170227T212251,2017-2-27,0,In,0,mm,54101,281
18763034127424122,19218824896160122,CALL,327,27182,2.0000,20170227T181856,2017-2-27,0,In,0,mm,0,0
18763034127424122,19218824896160122,CALL,327,27182,2.0000,20170227T181856,2017-2-27,0,In,0,mm,13752,328
19053423467104122,19575406138192122,CALL,499,28031,4.0000,20170227T065939,2017-2-27,0,In,0,mm,0,0
19493474202864122,19338039486704122,CALL,140,29782,2.0000,20170227T203528,2017-2-27,0,In,0,mm,15461,2032
19237776785424122,19298123822272122,CALL,326,62723,2.0000,20170227T125245,2017-2-27,0,In,0,mm,13611,342
19440028606720122,13239084795776122,CALL,392,56031,1.0000,20170227T111404,2017-2-27,0,In,0,mm,56031,392
19323060082016122,18986065349200122,CALL,453,2851,1.0000,20170227T180713,2017-2-27,0,In,0,mm,41522,162
19095405890544122,19651619229584122,CALL,267,63052,2.0000,20170227T142241,2017-2-27,0,In,0,mm,63052,267
19564960704768122,19175974519680122,CALL,344,25182,.5000,20170227T081932,2017-2-27,0,In,0,mm,62601,354
19704482908832122,19692673534080122,CALL,394,16913,1.0000,20170227T064717,2017-2-27,0,In,0,mm,0,0
16151076361824122,13245516778352122,CALL,347,65503,1.0000,20170227T082648,2017-2-27,0,In,0,mm,65503,1134
19276145748144122,18843067310448122,CALL,383,35123,6.0000,20170227T175014,2017-2-27,0,In,0,mm,0,0
19276145748144122,18843067310448122,CALL,383,35123,6.0000,20170227T175014,2017-2-27,0,In,0,mm,35122,383
19276145748144122,18843067310448122,CALL,383,35123,6.0000,20170227T175014,2017-2-27,0,In,0,mm,35122,383
19276145748144122,18843067310448122,CALL,383,35123,6.0000,20170227T175014,2017-2-27,0,In,0,mm,35123,383
18437692975792122,19286670242768122,CALL,302,28982,1.0000,20170227T204427,2017-2-27,0,In,0,mm,39741,302
19337907973856122,18877463074064122,CALL,158,42853,5.0000,20170227T064351,2017-2-27,0,In,0,mm,42853,158
13941304746640122,19456872241424122,CALL,1808,38641,1.0000,20170227T185558,2017-2-27,0,In,0,mm,38642,196
18954119927040122,18989156000368122,CALL,416,12211,2.0000,20170227T103403,2017-2-27,0,In,0,mm,12211,416
19686130296848122,19509629958816122,CALL,383,31314,1.0000,20170227T110105,2017-2-27,0,In,0,mm,38153,302
19499382899536122,17472814583088122,CALL,188,45813,1.0000,20170227T095021,2017-2-27,0,In,0,mm,0,0
18946248620432122,18842863789056122,CALL,362,12075,5.0000,20170227T105812,2017-2-27,0,In,0,mm,65222,318
19592207523120122,19471126439888122,CALL,196,50412,2.0000,20170227T092231,2017-2-27,0,In,0,mm,15032,196
19592207523120122,19471126439888122,CALL,196,50412,2.0000,20170227T092231,2017-2-27,0,In,0,mm,43341,196
18691738113392122,18955154431264122,CALL,495,1703,2.0000,20170227T151911,2017-2-27,0,In,0,mm,0,0
19528138060032122,19321692581280122,CALL,415,33051,5.0000,20170227T125305,2017-2-27,0,In,0,mm,0,0
19528138060032122,19321692581280122,CALL,415,33051,5.0000,20170227T125305,2017-2-27,0,In,0,mm,49811,140
19528138060032122,19321692581280122,CALL,415,33051,5.0000,20170227T125305,2017-2-27,0,In,0,mm,62402,193
19528138060032122,19321692581280122,CALL,415,33051,5.0000,20170227T125305,2017-2-27,0,In,0,mm,42183,145
19528138060032122,19321692581280122,CALL,415,33051,5.0000,20170227T125305,2017-2-27,0,In,0,mm,49972,140
18971812394544122,19029699893696122,CALL,337,62073,.5000,20170227T210149,2017-2-27,0,In,0,mm,25403,337
19160438537376122,19225982680400122,CALL,359,12962,1.0000,20170227T160725,2017-2-27,0,In,0,mm,63543,445
19044426276080122,19050585295728122,CALL,304,28772,2.0000,20170227T204348,2017-2-27,0,In,0,mm,28773,304
19523527237312122,18844698974832122,CALL,238,38721,2.0000,20170227T165659,2017-2-27,0,In,0,mm,48282,439
19167029396576122,19063320248880122,CALL,360,11622,2.0000,20170227T112810,2017-2-27,0,In,0,mm,12901,360
19323539649392122,19210329621360122,CALL,304,34602,13.0000,20170227T130810,2017-2-27,0,In,0,mm,19351,195
16046962526640122,18635487584656122,CALL,335,59062,5.0000,20170227T085307,2017-2-27,0,In,0,mm,59062,335
16046962526640122,18635487584656122,CALL,335,59062,5.0000,20170227T085307,2017-2-27,0,In,0,mm,8093,470
19035881619456122,18774455698720122,CALL,1131,12482,7.0000,20170227T103747,2017-2-27,0,In,0,mm,15893,347
19385251090688122,18813700143488122,CALL,140,41953,5.0000,20170227T200341,2017-2-27,0,In,0,mm,0,0
18784594917200122,19311812683536122,CALL,287,24441,16.0000,20170227T184614,2017-2-27,0,In,0,mm,36073,397
19157435495280122,19209346748400122,CALL,456,32871,4.0000,20170227T174418,2017-2-27,0,In,0,mm,32871,456
18630504294368122,19164542892064122,CALL,343,11973,12.0000,20170227T152902,2017-2-27,0,In,0,mm,62442,353
19713277385616122,19527518458400122,CALL,164,24581,1.0000,20170227T155638,2017-2-27,0,In,0,mm,44161,164
19371212891392122,19239046223808122,CALL,469,5011,3.0000,20170227T104440,2017-2-27,0,In,0,mm,64531,469
19371212891392122,19239046223808122,CALL,469,5011,3.0000,20170227T104440,2017-2-27,0,In,0,mm,5011,469
19144515704320122,18468938279600122,CALL,2261,62782,1.0000,20170227T175252,2017-2-27,0,In,0,mm,0,0
19053070424112122,18964419729072122,CALL,144,41753,1.0000,20170227T162356,2017-2-27,0,In,0,mm,41752,144
19053070424112122,18964419729072122,CALL,144,41753,1.0000,20170227T162356,2017-2-27,0,In,0,mm,0,0
19053070424112122,18964419729072122,CALL,144,41753,1.0000,20170227T162356,2017-2-27,0,In,0,mm,46911,166
18800327407936122,18920243307712122,CALL,393,17282,1.0000,20170227T101719,2017-2-27,0,In,0,mm,17282,393
18767731460960122,19351693044992122,CALL,317,27322,1.0000,20170227T213005,2017-2-27,0,In,0,mm,,
19644133556384122,19644132709536122,CALL,145,42111,1.0000,20170227T130042,2017-2-27,0,In,0,mm,42113,145
18722483181440122,19479472841456122,CALL,413,35213,1.0000,20170227T204914,2017-2-27,0,In,0,mm,0,0
18740880133856122,14298841444928122,CALL,240,59337,1.0000,20170227T195619,2017-2-27,0,In,0,mm,59333,240
19491251756144122,19267116998800122,CALL,433,35333,28.0000,20170227T135458,2017-2-27,0,In,0,mm,30761,322
19491251756144122,19267116998800122,CALL,433,35333,28.0000,20170227T135458,2017-2-27,0,In,0,mm,35331,433
17620830394720122,19224517527504122,CALL,405,18003,1.0000,20170227T122557,2017-2-27,0,In,0,mm,0,0
19567199638560122,19233868568672122,CALL,651,33801,18.0000,20170227T115428,2017-2-27,0,In,0,mm,,
19525796141584122,18856933057088122,CALL,636,13011,2.0000,20170227T231525,2017-2-27,0,In,0,mm,,
18550817260464122,18897277769120122,CALL,301,28832,1.0000,20170227T202027,2017-2-27,0,In,0,mm,0,0
18550817260464122,18897277769120122,CALL,301,28832,1.0000,20170227T202027,2017-2-27,0,In,0,mm,36333,304
19388588743600122,19051863758336122,CALL,201,54162,2.0000,20170227T203754,2017-2-27,0,In,0,mm,54162,201
16000043905600122,19162615929136122,CALL,355,59091,1.0000,20170227T211647,2017-2-27,0,In,0,mm,59092,355
19185397212128122,18801278352080122,CALL,277,54043,1.0000,20170227T162616,2017-2-27,0,In,0,mm,45023,189
19032530364048122,19485114701616122,CALL,448,64773,1.0000,20170227T143724,2017-2-27,0,In,0,mm,7112,457
18980528379104122,19453735781072122,CALL,137,57692,1.0000,20170227T104720,2017-2-27,0,In,0,mm,57691,137
18908349459872122,19338014332672122,CALL,141,49532,1.0000,20170227T123528,2017-2-27,0,In,0,mm,49483,113
18763343822384122,19334910687680122,CALL,329,18121,60.0000,20170227T220235,2017-2-27,0,In,0,mm,18121,329
19114853490224122,19208872976640122,CALL,113,39873,1.0000,20170227T113336,2017-2-27,0,In,0,mm,39871,113
18512711746864122,18506448207648122,CALL,397,16921,1.0000,20170227T105901,2017-2-27,0,In,0,mm,16921,397
18967978356384122,19378020146720122,CALL,318,32321,1.0000,20170227T122407,2017-2-27,0,In,0,mm,0,0
18967978356384122,19378020146720122,CALL,318,32321,1.0000,20170227T122407,2017-2-27,0,In,0,mm,0,0
18736667448784122,18472839192288122,CALL,267,63202,11.0000,20170227T002206,2017-2-27,0,In,0,mm,59713,267
19246966726992122,18823752308640122,CALL,463,6772,1.0000,20170227T102637,2017-2-27,0,In,0,mm,29492,334
17863114044176122,18890656846816122,CALL,189,50273,1.0000,20170227T105443,2017-2-27,0,In,0,mm,25421,189
19703058841296122,18628483688576122,CALL,0.00,60783,1.0000,20170227T165024,2017-2-27,0,In,0,mm,44622,0.00
19703058841296122,18628483688576122,CALL,0.00,60783,1.0000,20170227T165024,2017-2-27,0,In,0,mm,44622,0.00
19703058841296122,18628483688576122,CALL,0.00,60783,1.0000,20170227T165024,2017-2-27,0,In,0,mm,44622,0.00
19351231036480122,18998524335760122,CALL,445,64781,1.0000,20170227T090935,2017-2-27,0,In,0,mm,64781,445
18943078272928122,18939603390944122,CALL,158,41401,3.0000,20170227T202406,2017-2-27,0,In,0,mm,41401,158
19311592397200122,19302566810304122,CALL,347,15262,1.0000,20170227T153404,2017-2-27,0,In,0,mm,22673,347
19311592397200122,19302566810304122,CALL,347,15262,1.0000,20170227T153404,2017-2-27,0,In,0,mm,22673,347
19614961826064122,15948547647696122,CALL,0.00,21433,3.0000,20170227T122955,2017-2-27,0,In,0,mm,9451,461
18475526042512122,19399018933760122,CALL,283,56482,3.0000,20170227T110429,2017-2-27,0,In,0,mm,59321,432
19576206674192122,19096082958752122,CALL,140,49802,3.0000,20170227T112734,2017-2-27,0,In,0,mm,58381,257
19576206674192122,19096082958752122,CALL,140,49802,3.0000,20170227T112734,2017-2-27,0,In,0,mm,58381,257
18459492285600122,19286960116192122,CALL,107,57441,4.0000,20170227T143113,2017-2-27,0,In,0,mm,15892,438
19456742633984122,13220697145456122,CALL,1453,16442,1.0000,20170227T075206,2017-2-27,0,In,0,mm,16441,1453
19248208338480122,18899425931392122,CALL,1801,44652,1.0000,20170227T080813,2017-2-27,0,In,0,mm,,
19587988102960122,19193843409440122,CALL,650,32602,1.0000,20170227T082244,2017-2-27,0,In,0,mm,0,0
18621632092816122,18955226122240122,CALL,452,27853,1.0000,20170227T194857,2017-2-27,0,In,0,mm,16312,438
18621632092816122,18955226122240122,CALL,452,27853,1.0000,20170227T194857,2017-2-27,0,In,0,mm,1753,452
18621632092816122,18955226122240122,CALL,452,27853,1.0000,20170227T194857,2017-2-27,0,In,0,mm,21571,486
18621632092816122,18955226122240122,CALL,452,27853,1.0000,20170227T194857,2017-2-27,0,In,0,mm,0,0
18621632092816122,18955226122240122,CALL,452,27853,1.0000,20170227T194857,2017-2-27,0,In,0,mm,1753,452
18621632092816122,18955226122240122,CALL,452,27853,1.0000,20170227T194857,2017-2-27,0,In,0,mm,0,0
18621632092816122,18955226122240122,CALL,452,27853,1.0000,20170227T194857,2017-2-27,0,In,0,mm,1753,452
18621632092816122,18955226122240122,CALL,452,27853,1.0000,20170227T194857,2017-2-27,0,In,0,mm,53403,199
18621632092816122,18955226122240122,CALL,452,27853,1.0000,20170227T194857,2017-2-27,0,In,0,mm,0,0
18621632092816122,18955226122240122,CALL,452,27853,1.0000,20170227T194857,2017-2-27,0,In,0,mm,14291,0.00
